entry_month,PERMNO,weight
2022-11-01,46674,6.125027364243585e-19
2022-11-01,48653,0.026193162598115046
2022-11-01,50876,0.09577693174051226
2022-11-01,64186,0.0
2022-11-01,76605,0.12501759917200939
2022-11-01,76712,8.33144261484206e-19
2022-11-01,77274,0.20218463947348295
2022-11-01,79103,0.0
2022-11-01,79686,1.4603855215535952e-18
2022-11-01,80191,0.0
2022-11-01,81061,5.652618260312031e-19
2022-11-01,82276,1.9773934294261523e-19
2022-11-01,82486,0.09914814352704616
2022-11-01,82694,5.739170138228447e-19
2022-11-01,85059,0.0
2022-11-01,85792,7.224413165086246e-19
2022-11-01,86288,0.0021206750135197303
2022-11-01,87137,6.446267034485176e-20
2022-11-01,87356,0.04698866817322835
2022-11-01,89031,9.755997548215783e-19
2022-11-01,89195,2.594745265684548e-19
2022-11-01,89393,0.0
2022-11-01,90071,0.006349119739849841
2022-11-01,91611,0.02201818751711231
2022-11-01,91937,0.07766137578597022
2022-11-01,92043,2.5560941620381194e-18
2022-12-01,11533,1.6264698920506057e-19
2022-12-01,12431,5.706686594548601e-19
2022-12-01,13035,0.0
2022-12-01,13688,0.004838274577492846
2022-12-01,14714,0.0
2022-12-01,14939,0.0
2022-12-01,16431,0.04704607937021858
2022-12-01,19350,0.0
2022-12-01,19561,1.3086247799728966e-18
2022-12-01,21371,0.0
2022-12-01,22779,0.016192922016160474
2022-12-01,28222,1.481402707327196e-18
2022-12-01,32942,0.0
2022-12-01,40539,0.011046436588560674
2022-12-01,42585,0.32061609145376546
2022-12-01,46674,0.0
2022-12-01,52695,2.932489117020618e-18
2022-12-01,75591,0.03706910537378866
2022-12-01,76605,0.11187280555648275
2022-12-01,76712,0.00014709423520920076
2022-12-01,77274,0.18603988064790547
2022-12-01,77702,0.0
2022-12-01,79103,3.413707255082605e-19
2022-12-01,79686,1.279165402782159e-18
2022-12-01,79698,0.0
2022-12-01,82276,0.0
2022-12-01,82486,0.09322102447133868
2022-12-01,82694,0.0
2022-12-01,84381,0.0
2022-12-01,85059,2.130141151898887e-19
2022-12-01,85792,0.0
2022-12-01,86288,0.02510439040542882
2022-12-01,87034,0.0439487548579818
2022-12-01,89031,0.0
2022-12-01,89195,1.419515715651403e-18
2022-12-01,89393,0.019282447195701078
2022-12-01,89533,0.0
2022-12-01,90505,0.01805122405486307
2022-12-01,90601,5.596470438980208e-19
2022-12-01,90664,0.0
2022-12-01,91556,0.0
2022-12-01,91611,0.03340960364075286
2022-12-01,92043,0.00905867535667012
2022-12-01,92050,0.023055190197679543
2022-12-01,92203,0.0
2023-01-01,11533,0.0
2023-01-01,12060,1.7817338045494208e-18
2023-01-01,12591,1.5696579303806253e-19
2023-01-01,12622,6.065814693524858e-19
2023-01-01,12872,0.0
2023-01-01,13035,1.1652049920226172e-17
2023-01-01,13688,0.006868471668899528
2023-01-01,13928,3.732397742516871e-18
2023-01-01,14277,0.0
2023-01-01,18542,0.0
2023-01-01,19350,0.0
2023-01-01,19561,0.0
2023-01-01,21371,0.0697926573857124
2023-01-01,32942,0.02442328123952341
2023-01-01,39490,0.0
2023-01-01,40539,0.014916507766315723
2023-01-01,45356,0.09472728376631732
2023-01-01,46674,0.04136701428140569
2023-01-01,75186,0.0
2023-01-01,76712,0.029787397072710914
2023-01-01,77274,0.34426254725445693
2023-01-01,77661,0.0
2023-01-01,79094,1.3928927422004935e-18
2023-01-01,79103,0.17500510521907217
2023-01-01,79145,0.0
2023-01-01,79637,0.0
2023-01-01,79686,0.0
2023-01-01,79698,0.0
2023-01-01,82276,2.032634227949005e-18
2023-01-01,82694,2.4934532384798466e-19
2023-01-01,84262,9.268658025330181e-19
2023-01-01,85059,0.0
2023-01-01,85663,0.0
2023-01-01,88352,2.6383488120195354e-18
2023-01-01,89031,0.0013736827568621736
2023-01-01,89393,0.019219899845656883
2023-01-01,89533,0.0
2023-01-01,90505,6.205363371585004e-18
2023-01-01,90562,0.05059202737533171
2023-01-01,90664,0.011553503058233602
2023-01-01,90880,0.0
2023-01-01,91556,0.0
2023-01-01,91611,0.034525287459599915
2023-01-01,92043,0.04303636648356001
2023-01-01,92050,0.03854896736634169
2023-02-01,11533,1.583765023097879e-18
2023-02-01,12060,3.2834781529323925e-20
2023-02-01,12872,0.0
2023-02-01,13688,0.0024969301166914005
2023-02-01,13928,4.279483783240025e-19
2023-02-01,14277,4.13912979977738e-19
2023-02-01,15486,0.0
2023-02-01,18542,0.0
2023-02-01,19561,0.0
2023-02-01,21371,0.05251041142925118
2023-02-01,23819,0.0
2023-02-01,28222,0.09632444601863847
2023-02-01,40539,0.021271363733554278
2023-02-01,45356,0.08645308461682391
2023-02-01,54148,2.1766317890707036e-18
2023-02-01,57904,0.08046975185561749
2023-02-01,72726,4.6475902798657935e-19
2023-02-01,76614,0.12138309501100217
2023-02-01,77274,0.30031113531181813
2023-02-01,77702,0.05842615723370631
2023-02-01,79094,4.049849596964124e-19
2023-02-01,79145,0.0
2023-02-01,79637,0.0
2023-02-01,79686,0.0
2023-02-01,81774,0.0
2023-02-01,82276,0.0
2023-02-01,82303,0.08704153851932243
2023-02-01,84262,0.0
2023-02-01,85269,2.5531236120127627e-19
2023-02-01,85663,0.0
2023-02-01,88661,9.221720231736602e-19
