entry_month,formation_month,PERMNO,Ticker,formation_ret,decile
2023-02-01,2023-01-01,19561,BA,0.33701416629160325,10.0
2023-02-01,2023-01-01,12872,MPC,0.4193690978948917,10.0
2023-02-01,2023-01-01,92043,IBKR,0.36598115291781386,10.0
2023-02-01,2023-01-01,72726,STT,0.30948312934639394,10.0
2023-02-01,2023-01-01,77702,SBUX,0.3020493637250568,10.0
2023-02-01,2023-01-01,79094,JBL,0.3283704052975536,10.0
2023-02-01,2023-01-01,13688,PCG,0.4640895674686149,10.0
2023-02-01,2023-01-01,90880,AMP,0.308341317410302,10.0
2023-02-01,2023-01-01,76614,REGN,0.30390739750966633,10.0
2023-02-01,2023-01-01,11533,FICO,0.44135706643932043,10.0
2023-02-01,2023-01-01,82276,ACGL,0.44932414036117285,10.0
2023-02-01,2023-01-01,82303,RE,0.3528978288648416,10.0
2023-02-01,2023-01-01,12060,GE,0.40477078518795395,10.0
2023-02-01,2023-01-01,20057,VTRS,0.28350271842361846,10.0
2023-02-01,2023-01-01,81774,FCX,0.4262171589131328,10.0
2023-02-01,2023-01-01,22623,CEG,0.2955527068650051,10.0
2023-02-01,2023-01-01,89731,LEN,0.28574479620339593,10.0
2023-02-01,2023-01-01,84262,STLD,0.5618761178465115,10.0
2023-02-01,2023-01-01,91556,ROST,0.46348226220446337,10.0
2023-02-01,2023-01-01,91611,FSLR,0.7908642746648686,10.0
2023-02-01,2023-01-01,21371,CAH,0.3150791974534961,10.0
2023-02-01,2023-01-01,45356,JCI,0.3065757553897399,10.0
2023-02-01,2023-01-01,76841,BIIB,0.3526468711466034,10.0
2023-02-01,2023-01-01,14277,SLB,0.5512786844236361,10.0
2023-02-01,2023-01-01,85269,VLO,0.2848663286808754,10.0
2023-02-01,2023-01-01,54148,PHM,0.3137653977667592,10.0
2023-02-01,2023-01-01,57904,AFL,0.2984061325211542,10.0
2023-03-01,2023-02-01,90880,AMP,0.28902317756773344,10.0
2023-03-01,2023-02-01,41355,PH,0.33860152340128374,10.0
2023-03-01,2023-02-01,85663,URI,0.6095441702699274,10.0
2023-03-01,2023-02-01,76841,BIIB,0.3812068373788878,10.0
2023-03-01,2023-02-01,89031,AXON,0.7167447718306421,10.0
2023-03-01,2023-02-01,86580,NVDA,0.538905853350869,10.0
2023-03-01,2023-02-01,11891,MGM,0.31789455069862615,10.0
2023-03-01,2023-02-01,12060,GE,0.4880681631066279,10.0
2023-03-01,2023-02-01,47896,JPM,0.2812554012044133,10.0
2023-03-01,2023-02-01,16851,DD,0.32528140228906377,10.0
2023-03-01,2023-02-01,75650,CRH,0.2872372338233859,10.0
2023-03-01,2023-02-01,79686,DECK,0.29474216826676675,10.0
2023-03-01,2023-02-01,91103,UAL,0.4841476884340883,10.0
2023-03-01,2023-02-01,86783,BKNG,0.34555258766293334,10.0
2023-03-01,2023-02-01,91907,SMCI,0.5053766152001102,10.0
2023-03-01,2023-02-01,90720,BLDR,0.4465115244781953,10.0
2023-03-01,2023-02-01,85072,RL,0.3145715875831813,10.0
2023-03-01,2023-02-01,79094,JBL,0.37991213947317176,10.0
2023-03-01,2023-02-01,82303,RE,0.4343283553686444,10.0
2023-03-01,2023-02-01,73139,SYK,0.2893513931770815,10.0
2023-03-01,2023-02-01,85059,FIX,0.4512608475305016,10.0
2023-03-01,2023-02-01,79637,UHS,0.36932161027549953,10.0
2023-03-01,2023-02-01,92043,IBKR,0.40148234701571445,10.0
2023-03-01,2023-02-01,77274,GILD,0.29359376417503874,10.0
2023-03-01,2023-02-01,89533,WYNN,0.7885796708085226,10.0
2023-03-01,2023-02-01,90664,DXCM,0.3503229862676959,10.0
2023-03-01,2023-02-01,72726,STT,0.3215281518637518,10.0
2023-03-01,2023-02-01,81774,FCX,0.39582126799040357,10.0
2023-03-01,2023-02-01,60506,PCAR,0.2819345969097028,10.0
2023-03-01,2023-02-01,79145,RCL,0.7292538635706165,10.0
2023-03-01,2023-02-01,76709,IDXX,0.3613723073583594,10.0
2023-03-01,2023-02-01,14277,SLB,0.4126350134696357,10.0
2023-03-01,2023-02-01,84262,STLD,0.5752515806422092,10.0
2023-03-01,2023-02-01,91556,ROST,0.2892683579593891,10.0
2023-03-01,2023-02-01,54148,PHM,0.3544070378297993,10.0
2023-03-01,2023-02-01,89731,LEN,0.33797903638494686,10.0
2023-03-01,2023-02-01,11762,ETN,0.28685956427733234,10.0
2023-03-01,2023-02-01,16431,LW,0.27274729294568295,10.0
2023-03-01,2023-02-01,88661,TPR,0.27394163874280447,10.0
2023-03-01,2023-02-01,12591,APO,0.29100994422123805,10.0
2023-03-01,2023-02-01,30681,OMC,0.38061116693299024,10.0
2023-03-01,2023-02-01,82276,ACGL,0.5310578979043283,10.0
2023-03-01,2023-02-01,82694,EME,0.4091946358796107,10.0
2023-03-01,2023-02-01,89393,NFLX,0.4409120105117811,10.0
2023-03-01,2023-02-01,18542,CAT,0.3114524577251441,10.0
2023-03-01,2023-02-01,90505,LVS,0.5272405286628306,10.0
2023-03-01,2023-02-01,76614,REGN,0.3086770406637025,10.0
2023-03-01,2023-02-01,91611,FSLR,0.3260687347687584,10.0
2023-03-01,2023-02-01,77661,DHI,0.3068566349421098,10.0
2023-03-01,2023-02-01,11533,FICO,0.5073208200638815,10.0
2023-04-01,2023-03-01,19561,BA,0.7544597219583404,10.0
2023-04-01,2023-03-01,82276,ACGL,0.49033679308336686,10.0
2023-04-01,2023-03-01,54148,PHM,0.5640653189452751,10.0
2023-04-01,2023-03-01,93002,AVGO,0.46749483019737686,10.0
2023-04-01,2023-03-01,11533,FICO,0.705516737971692,10.0
2023-04-01,2023-03-01,84262,STLD,0.6051267310635302,10.0
2023-04-01,2023-03-01,12622,HCA,0.4413788386050014,10.0
2023-04-01,2023-03-01,89031,AXON,0.9425472176998997,10.0
2023-04-01,2023-03-01,86783,BKNG,0.6141654350603569,10.0
2023-04-01,2023-03-01,79145,RCL,0.7229540440446824,10.0
2023-04-01,2023-03-01,79094,JBL,0.5309263600263745,10.0
2023-04-01,2023-03-01,14714,ANET,0.4869341485829528,10.0
2023-04-01,2023-03-01,60871,ADI,0.42845005661536056,10.0
2023-04-01,2023-03-01,60628,FDX,0.5580885618410747,10.0
2023-04-01,2023-03-01,11891,MGM,0.4947178996779939,10.0
2023-04-01,2023-03-01,81774,FCX,0.5095431394774519,10.0
2023-04-01,2023-03-01,75650,CRH,0.6116076355026752,10.0
2023-04-01,2023-03-01,77661,DHI,0.4583696219541719,10.0
2023-04-01,2023-03-01,48486,LRCX,0.4587406325555358,10.0
2023-04-01,2023-03-01,65402,AOS,0.4384868741080252,10.0
2023-04-01,2023-03-01,86580,NVDA,1.2891784350019675,10.0
2023-04-01,2023-03-01,30681,OMC,0.5207824354693389,10.0
2023-04-01,2023-03-01,79686,DECK,0.43805472223207953,10.0
2023-04-01,2023-03-01,88661,TPR,0.5396990757763203,10.0
2023-04-01,2023-03-01,34817,NUE,0.45417633278468433,10.0
2023-04-01,2023-03-01,73139,SYK,0.4175319624451464,10.0
2023-04-01,2023-03-01,16851,DD,0.4378265094343713,10.0
2023-04-01,2023-03-01,89393,NFLX,0.46738131540511046,10.0
2023-04-01,2023-03-01,79637,UHS,0.44573477204353934,10.0
2023-04-01,2023-03-01,14702,AMAT,0.5063659307900978,10.0
2023-04-01,2023-03-01,90720,BLDR,0.5067899725497853,10.0
2023-04-01,2023-03-01,91907,SMCI,0.9348094673957064,10.0
2023-04-01,2023-03-01,90505,LVS,0.531184701842341,10.0
2023-04-01,2023-03-01,75154,CCL,0.44381235461139035,10.0
2023-04-01,2023-03-01,89533,WYNN,0.7755040891605687,10.0
2023-04-01,2023-03-01,90664,DXCM,0.44251344653710994,10.0
2023-04-01,2023-03-01,91611,FSLR,0.6443646165714123,10.0
2023-04-01,2023-03-01,76709,IDXX,0.5349301001570468,10.0
2023-04-01,2023-03-01,10104,ORCL,0.5349966540625739,10.0
2023-04-01,2023-03-01,57665,NKE,0.48408936490829696,10.0
2023-04-01,2023-03-01,12060,GE,0.9914855423892512,10.0
2023-04-01,2023-03-01,51369,TER,0.43378814308310476,10.0
2023-04-01,2023-03-01,13103,APTV,0.43447067718156607,10.0
2023-04-01,2023-03-01,88860,ALGN,0.6133447612478331,10.0
2023-04-01,2023-03-01,61241,AMD,0.5468745650902247,10.0
2023-04-01,2023-03-01,85059,FIX,0.5033041511333276,10.0
2023-04-01,2023-03-01,52708,LEN,0.4221511698818308,10.0
2023-04-01,2023-03-01,89731,LEN,0.5166821623275322,10.0
2023-04-01,2023-03-01,85663,URI,0.46988266066443435,10.0
2023-04-01,2023-03-01,13407,META,0.5620572631392831,10.0
2023-05-01,2023-04-01,19561,BA,0.45098629277514196,10.0
2023-05-01,2023-04-01,88860,ALGN,0.674213917239437,10.0
2023-05-01,2023-04-01,73139,SYK,0.3146398917180924,10.0
2023-05-01,2023-04-01,88661,TPR,0.30802487865695366,10.0
2023-05-01,2023-04-01,10107,MSFT,0.3307308290944301,10.0
2023-05-01,2023-04-01,86783,BKNG,0.43693072293738555,10.0
2023-05-01,2023-04-01,20189,DASH,0.4056973599823228,10.0
2023-05-01,2023-04-01,75650,CRH,0.3676388310432083,10.0
2023-05-01,2023-04-01,76709,IDXX,0.3683288908059489,10.0
2023-05-01,2023-04-01,87356,WWE,0.3626833972223369,10.0
2023-05-01,2023-04-01,11403,CDNS,0.3835131432627654,10.0
2023-05-01,2023-04-01,86580,NVDA,1.056777218885541,10.0
2023-05-01,2023-04-01,93002,AVGO,0.353498407542682,10.0
2023-05-01,2023-04-01,11533,FICO,0.5202366653630801,10.0
2023-05-01,2023-04-01,61241,AMD,0.488011486954302,10.0
2023-05-01,2023-04-01,65947,WELL,0.3204601629424489,10.0
2023-05-01,2023-04-01,92322,ULTA,0.314902212180327,10.0
2023-05-01,2023-04-01,52708,LEN,0.4078760693589045,10.0
2023-05-01,2023-04-01,79686,DECK,0.36981732460903466,10.0
2023-05-01,2023-04-01,91907,SMCI,0.5150171921364461,10.0
2023-05-01,2023-04-01,91068,CMG,0.3799499880089616,10.0
2023-05-01,2023-04-01,89031,AXON,0.44877576171258454,10.0
2023-05-01,2023-04-01,57665,NKE,0.37528501875318704,10.0
2023-05-01,2023-04-01,80320,CPRT,0.37454382150944904,10.0
2023-05-01,2023-04-01,77702,SBUX,0.3341677017307638,10.0
2023-05-01,2023-04-01,90455,MPWR,0.36656552075648824,10.0
2023-05-01,2023-04-01,89525,CMCSA,0.32338085190189364,10.0
2023-05-01,2023-04-01,89533,WYNN,0.7884201514108864,10.0
2023-05-01,2023-04-01,89617,EQIX,0.29059005858117654,10.0
2023-05-01,2023-04-01,12622,HCA,0.3274075699762951,10.0
2023-05-01,2023-04-01,77661,DHI,0.4362264224029588,10.0
2023-05-01,2023-04-01,14714,ANET,0.32516860201677156,10.0
2023-05-01,2023-04-01,16431,LW,0.30429288352009404,10.0
2023-05-01,2023-04-01,90720,BLDR,0.5369774907670866,10.0
2023-05-01,2023-04-01,60628,FDX,0.4387983647549981,10.0
2023-05-01,2023-04-01,89731,LEN,0.512468988203697,10.0
2023-05-01,2023-04-01,23393,CHD,0.3190759173582406,10.0
2023-05-01,2023-04-01,79785,NVR,0.37809154001955775,10.0
2023-05-01,2023-04-01,13586,PNR,0.3641017322263233,10.0
2023-05-01,2023-04-01,90505,LVS,0.679821736928,10.0
2023-05-01,2023-04-01,62498,WST,0.5732460852710279,10.0
2023-05-01,2023-04-01,89244,WW,0.847347542561115,10.0
2023-05-01,2023-04-01,65541,COO,0.3953799605161846,10.0
2023-05-01,2023-04-01,12060,GE,0.6403946767757576,10.0
2023-05-01,2023-04-01,48486,LRCX,0.3039576093336426,10.0
2023-05-01,2023-04-01,82276,ACGL,0.30556409560520353,10.0
2023-05-01,2023-04-01,91152,TDG,0.3286797773462623,10.0
2023-05-01,2023-04-01,79637,UHS,0.3015042398151225,10.0
2023-05-01,2023-04-01,54148,PHM,0.6899004165673952,10.0
2023-05-01,2023-04-01,13407,META,1.5796458326301916,10.0
2023-06-01,2023-05-01,91068,CMG,0.27630082401652534,10.0
2023-06-01,2023-05-01,13407,META,1.241488678147439,10.0
2023-06-01,2023-05-01,90455,MPWR,0.2879258707998357,10.0
2023-06-01,2023-05-01,90215,CRM,0.3939487228516556,10.0
2023-06-01,2023-05-01,16309,TTD,0.34407583658624724,10.0
2023-06-01,2023-05-01,93132,FTNT,0.2853650463763129,10.0
2023-06-01,2023-05-01,20894,APP,0.735601160893725,10.0
2023-06-01,2023-05-01,11533,FICO,0.2710101839288971,10.0
2023-06-01,2023-05-01,10104,ORCL,0.286110657797953,10.0
2023-06-01,2023-05-01,90720,BLDR,0.8137020743562169,10.0
2023-06-01,2023-05-01,77661,DHI,0.25195692359844774,10.0
2023-06-01,2023-05-01,11403,CDNS,0.34218804104558426,10.0
2023-06-01,2023-05-01,91152,TDG,0.23094716804832213,10.0
2023-06-01,2023-05-01,54148,PHM,0.4850895205574402,10.0
2023-06-01,2023-05-01,19788,PLTR,0.9613339464649633,10.0
2023-06-01,2023-05-01,52708,LEN,0.22833808206950576,10.0
2023-06-01,2023-05-01,14542,GOOG,0.21606698137723937,10.0
2023-06-01,2023-05-01,79094,JBL,0.24248485925753877,10.0
2023-06-01,2023-05-01,91907,SMCI,1.481991964187841,10.0
2023-06-01,2023-05-01,18911,DDOG,0.2524418910595275,10.0
2023-06-01,2023-05-01,87356,WWE,0.27233344885191574,10.0
2023-06-01,2023-05-01,14702,AMAT,0.22231032229232273,10.0
2023-06-01,2023-05-01,20892,COIN,0.3601559230445207,10.0
2023-06-01,2023-05-01,82307,DVA,0.27044565356511513,10.0
2023-06-01,2023-05-01,10107,MSFT,0.2931432733751871,10.0
2023-06-01,2023-05-01,90319,GOOGL,0.21665598729075541,10.0
2023-06-01,2023-05-01,79145,RCL,0.3510763603004659,10.0
2023-06-01,2023-05-01,13447,NOW,0.30862397968373123,10.0
2023-06-01,2023-05-01,13511,PANW,0.2559749634106312,10.0
2023-06-01,2023-05-01,77357,SNPS,0.339928585829874,10.0
2023-06-01,2023-05-01,86580,NVDA,1.2360392662215074,10.0
2023-06-01,2023-05-01,89393,NFLX,0.2935893198465104,10.0
2023-06-01,2023-05-01,80320,CPRT,0.31595583945809563,10.0
2023-06-01,2023-05-01,13586,PNR,0.22253267801070958,10.0
2023-06-01,2023-05-01,84788,AMZN,0.24901610732908716,10.0
2023-06-01,2023-05-01,62498,WST,0.4278285641843753,10.0
2023-06-01,2023-05-01,88860,ALGN,0.43730215915649395,10.0
2023-06-01,2023-05-01,16655,CVNA,0.675746933772708,10.0
2023-06-01,2023-05-01,21413,METV,0.24719915838978107,10.0
2023-06-01,2023-05-01,13628,WDAY,0.2625976526914666,10.0
2023-06-01,2023-05-01,93002,AVGO,0.4892241222431027,10.0
2023-06-01,2023-05-01,84761,TTWO,0.3031503103080127,10.0
2023-06-01,2023-05-01,16431,LW,0.28655300245333754,10.0
2023-06-01,2023-05-01,48486,LRCX,0.3148238854995937,10.0
2023-06-01,2023-05-01,12060,GE,0.5230964750502449,10.0
2023-06-01,2023-05-01,89244,WW,0.5883799934933314,10.0
2023-06-01,2023-05-01,18726,CRWD,0.3610731140899885,10.0
2023-06-01,2023-05-01,18576,UBER,0.30164747088092714,10.0
2023-06-01,2023-05-01,61241,AMD,0.5227348748155116,10.0
2023-06-01,2023-05-01,89731,LEN,0.3131203128664509,10.0
2023-07-01,2023-06-01,75154,CCL,1.336230055174124,10.0
2023-07-01,2023-06-01,91103,UAL,0.4554406459932109,10.0
2023-07-01,2023-06-01,14593,AAPL,0.49723341805522353,10.0
2023-07-01,2023-06-01,48486,LRCX,0.5390996596426691,10.0
2023-07-01,2023-06-01,85059,FIX,0.43044473855055565,10.0
2023-07-01,2023-06-01,13407,META,1.384741821476239,10.0
2023-07-01,2023-06-01,54148,PHM,0.7147767369014457,10.0
2023-07-01,2023-06-01,13586,PNR,0.44875857203586533,10.0
2023-07-01,2023-06-01,20189,DASH,0.565340096453459,10.0
2023-07-01,2023-06-01,12060,GE,0.6891244648618053,10.0
2023-07-01,2023-06-01,93002,AVGO,0.5710782370239356,10.0
2023-07-01,2023-06-01,19788,PLTR,1.387850758925898,10.0
2023-07-01,2023-06-01,93436,TSLA,1.1251025611617882,10.0
2023-07-01,2023-06-01,90455,MPWR,0.5336840977442061,10.0
2023-07-01,2023-06-01,62498,WST,0.62717275912261,10.0
2023-07-01,2023-06-01,79094,JBL,0.5856445134356731,10.0
2023-07-01,2023-06-01,87356,WWE,0.5872299947578763,10.0
2023-07-01,2023-06-01,89244,WW,0.7409341517021626,10.0
2023-07-01,2023-06-01,89393,NFLX,0.49379521417867966,10.0
2023-07-01,2023-06-01,13760,NCLH,0.7785943342741304,10.0
2023-07-01,2023-06-01,79145,RCL,1.098724168112311,10.0
2023-07-01,2023-06-01,93246,GNRC,0.48152255194564303,10.0
2023-07-01,2023-06-01,88860,ALGN,0.6768125347240819,10.0
2023-07-01,2023-06-01,20894,APP,1.4434933309159765,10.0
2023-07-01,2023-06-01,13511,PANW,0.8310882307875602,10.0
2023-07-01,2023-06-01,86580,NVDA,1.8954284622904507,10.0
2023-07-01,2023-06-01,10104,ORCL,0.46856886995086605,10.0
2023-07-01,2023-06-01,88182,ON,0.5164353625707847,10.0
2023-07-01,2023-06-01,75510,ADBE,0.4530377119472086,10.0
2023-07-01,2023-06-01,89731,LEN,0.5235449978068623,10.0
2023-07-01,2023-06-01,60628,FDX,0.4475803055971885,10.0
2023-07-01,2023-06-01,16309,TTD,0.7225098122949385,10.0
2023-07-01,2023-06-01,93132,FTNT,0.5461247191279861,10.0
2023-07-01,2023-06-01,90215,CRM,0.5933348001811629,10.0
2023-07-01,2023-06-01,90720,BLDR,1.0961764414321382,10.0
2023-07-01,2023-06-01,21413,METV,0.44568061725369845,10.0
2023-07-01,2023-06-01,91907,SMCI,2.035934353411507,10.0
2023-07-01,2023-06-01,20190,ABNB,0.4989453091547438,10.0
2023-07-01,2023-06-01,91068,CMG,0.5416341768841146,10.0
2023-07-01,2023-06-01,16655,CVNA,4.468358245892613,10.0
2023-07-01,2023-06-01,91926,DAL,0.4467449625445566,10.0
2023-07-01,2023-06-01,61241,AMD,0.7586839341771388,10.0
2023-07-01,2023-06-01,80320,CPRT,0.4979471000083725,10.0
2023-07-01,2023-06-01,13447,NOW,0.44736911030459015,10.0
2023-07-01,2023-06-01,14617,ARES,0.43350805477045634,10.0
2023-07-01,2023-06-01,84788,AMZN,0.5519043722975532,10.0
2023-07-01,2023-06-01,18576,UBER,0.74565229424159,10.0
2023-07-01,2023-06-01,11403,CDNS,0.4599113763197424,10.0
2023-07-01,2023-06-01,20892,COIN,1.0217566859740002,10.0
2023-07-01,2023-06-01,14702,AMAT,0.4916947486768024,10.0
2023-08-01,2023-07-01,20190,ABNB,0.3697219880859095,10.0
2023-08-01,2023-07-01,20892,COIN,0.686216900142643,10.0
2023-08-01,2023-07-01,75510,ADBE,0.4747817760948357,10.0
2023-08-01,2023-07-01,10107,MSFT,0.3619210690019969,10.0
2023-08-01,2023-07-01,10104,ORCL,0.3355184791071552,10.0
2023-08-01,2023-07-01,50876,LLY,0.3285309184429414,10.0
2023-08-01,2023-07-01,75154,CCL,0.7412208538930996,10.0
2023-08-01,2023-07-01,93436,TSLA,0.5438753328847796,10.0
2023-08-01,2023-07-01,90720,BLDR,0.8121687320434747,10.0
2023-08-01,2023-07-01,13407,META,1.1386850284230374,10.0
2023-08-01,2023-07-01,80320,CPRT,0.32697732194664575,10.0
2023-08-01,2023-07-01,87034,LII,0.4207847626469987,10.0
2023-08-01,2023-07-01,13760,NCLH,0.4510181605881861,10.0
2023-08-01,2023-07-01,86580,NVDA,1.3924863556010876,10.0
2023-08-01,2023-07-01,13511,PANW,0.5756441441620153,10.0
2023-08-01,2023-07-01,91907,SMCI,3.566157276750239,10.0
2023-08-01,2023-07-01,88182,ON,0.46698461979593153,10.0
2023-08-01,2023-07-01,90215,CRM,0.33958611044644554,10.0
2023-08-01,2023-07-01,93132,FTNT,0.48490605582235813,10.0
2023-08-01,2023-07-01,16309,TTD,0.8000025654317162,10.0
2023-08-01,2023-07-01,20894,APP,1.4724385477417514,10.0
2023-08-01,2023-07-01,60628,FDX,0.40834518409906834,10.0
2023-08-01,2023-07-01,18726,CRWD,0.5265346210575157,10.0
2023-08-01,2023-07-01,85792,PWR,0.3259963950142354,10.0
2023-08-01,2023-07-01,89731,LEN,0.3403884200450818,10.0
2023-08-01,2023-07-01,84761,TTWO,0.35070084496398796,10.0
2023-08-01,2023-07-01,16655,CVNA,3.518192228967165,10.0
2023-08-01,2023-07-01,61241,AMD,0.5222892409901314,10.0
2023-08-01,2023-07-01,18576,UBER,0.5990935298002991,10.0
2023-08-01,2023-07-01,85059,FIX,0.440931774345689,10.0
2023-08-01,2023-07-01,12060,GE,0.42181458937938715,10.0
2023-08-01,2023-07-01,88860,ALGN,0.40099363043794334,10.0
2023-08-01,2023-07-01,93002,AVGO,0.5556195092476282,10.0
2023-08-01,2023-07-01,18267,DELL,0.3231498814073949,10.0
2023-08-01,2023-07-01,89244,WW,1.3440660582957538,10.0
2023-08-01,2023-07-01,62498,WST,0.3871286061350101,10.0
2023-08-01,2023-07-01,18911,DDOG,0.5602200992567246,10.0
2023-08-01,2023-07-01,59248,TAP,0.34593596840911417,10.0
2023-08-01,2023-07-01,48486,LRCX,0.44568503476110743,10.0
2023-08-01,2023-07-01,54148,PHM,0.49090852819833797,10.0
2023-08-01,2023-07-01,20189,DASH,0.5675052391232354,10.0
2023-08-01,2023-07-01,79145,RCL,0.6801652989437905,10.0
2023-08-01,2023-07-01,32942,HUBB,0.3743520539582084,10.0
2023-08-01,2023-07-01,90319,GOOGL,0.3427763742592651,10.0
2023-08-01,2023-07-01,14542,GOOG,0.3328321890093671,10.0
2023-08-01,2023-07-01,14702,AMAT,0.3664578791816143,10.0
2023-08-01,2023-07-01,14593,AAPL,0.3654631900748024,10.0
2023-08-01,2023-07-01,19788,PLTR,1.550128090633685,10.0
2023-08-01,2023-07-01,82694,EME,0.4535656633175327,10.0
2023-08-01,2023-07-01,79094,JBL,0.4102287563095728,10.0
2023-09-01,2023-08-01,12060,GE,0.3534173864468837,10.0
2023-09-01,2023-08-01,89393,NFLX,0.34628846650885853,10.0
2023-09-01,2023-08-01,19788,PLTR,0.9107132926392236,10.0
2023-09-01,2023-08-01,13447,NOW,0.36249588656874077,10.0
2023-09-01,2023-08-01,13407,META,0.6913792723612739,10.0
2023-09-01,2023-08-01,89244,WW,1.6530043385682767,10.0
2023-09-01,2023-08-01,13628,WDAY,0.3182726971527039,10.0
2023-09-01,2023-08-01,93002,AVGO,0.5726340952373241,10.0
2023-09-01,2023-08-01,91849,BR,0.3358241344229196,10.0
2023-09-01,2023-08-01,18267,DELL,0.40546752234637484,10.0
2023-09-01,2023-08-01,16736,VST,0.45185714147850037,10.0
2023-09-01,2023-08-01,93089,VRSK,0.4204287646786292,10.0
2023-09-01,2023-08-01,10107,MSFT,0.3197301002813606,10.0
2023-09-01,2023-08-01,16655,CVNA,4.3450092998725465,10.0
2023-09-01,2023-08-01,14714,ANET,0.4075689328668556,10.0
2023-09-01,2023-08-01,90248,DPZ,0.32806843869932895,10.0
2023-09-01,2023-08-01,90215,CRM,0.35358650530000413,10.0
2023-09-01,2023-08-01,10104,ORCL,0.388152952054436,10.0
2023-09-01,2023-08-01,90319,GOOGL,0.5119921047753271,10.0
2023-09-01,2023-08-01,14702,AMAT,0.32150384611733657,10.0
2023-09-01,2023-08-01,11533,FICO,0.33540576699541513,10.0
2023-09-01,2023-08-01,91907,SMCI,1.8077994153218366,10.0
2023-09-01,2023-08-01,11762,ETN,0.33525759990556114,10.0
2023-09-01,2023-08-01,16309,TTD,0.43013011098775833,10.0
2023-09-01,2023-08-01,90720,BLDR,0.7107782271768679,10.0
2023-09-01,2023-08-01,18726,CRWD,0.3508169120360266,10.0
2023-09-01,2023-08-01,14542,GOOG,0.5210406090921365,10.0
2023-09-01,2023-08-01,88352,ISRG,0.36309348193647945,10.0
2023-09-01,2023-08-01,87034,LII,0.49451042934555733,10.0
2023-09-01,2023-08-01,18576,UBER,0.42002341588049913,10.0
2023-09-01,2023-08-01,20189,DASH,0.5391504053682639,10.0
2023-09-01,2023-08-01,87299,AKAM,0.44751943908251884,10.0
2023-09-01,2023-08-01,61241,AMD,0.34538117933216744,10.0
2023-09-01,2023-08-01,86580,NVDA,1.1264961544854466,10.0
2023-09-01,2023-08-01,78975,INTU,0.33528233089617815,10.0
2023-09-01,2023-08-01,84788,AMZN,0.4646082663288358,10.0
2023-09-01,2023-08-01,46886,KLAC,0.3308274788191195,10.0
2023-09-01,2023-08-01,82694,EME,0.3438600899958858,10.0
2023-09-01,2023-08-01,79145,RCL,0.4006219786614843,10.0
2023-09-01,2023-08-01,75154,CCL,0.4896429346812456,10.0
2023-09-01,2023-08-01,50876,LLY,0.7891160283641125,10.0
2023-09-01,2023-08-01,63467,BRO,0.32605721832812234,10.0
2023-09-01,2023-08-01,48486,LRCX,0.45428334299830136,10.0
2023-09-01,2023-08-01,22623,CEG,0.3994910183853642,10.0
2023-09-01,2023-08-01,79094,JBL,0.3804727374221824,10.0
2023-09-01,2023-08-01,54148,PHM,0.5086152360928324,10.0
2023-09-01,2023-08-01,20894,APP,2.201478475457785,10.0
2023-09-01,2023-08-01,75510,ADBE,0.7266254760708766,10.0
2023-09-01,2023-08-01,59328,INTC,0.42022015907030574,10.0
2023-09-01,2023-08-01,52978,HAS,0.33868352915877525,10.0
2023-10-01,2023-09-01,82694,EME,0.2967046310994824,10.0
2023-10-01,2023-09-01,87299,AKAM,0.3606638705021172,10.0
2023-10-01,2023-09-01,14542,GOOG,0.2677871898579694,10.0
2023-10-01,2023-09-01,14617,ARES,0.2519431309138628,10.0
2023-10-01,2023-09-01,20894,APP,1.5371398668265712,10.0
2023-10-01,2023-09-01,20189,DASH,0.25031441912146357,10.0
2023-10-01,2023-09-01,32942,HUBB,0.297536780270041,10.0
2023-10-01,2023-09-01,83011,WSM,0.2956124357155307,10.0
2023-10-01,2023-09-01,90373,DLR,0.25706471270064496,10.0
2023-10-01,2023-09-01,75154,CCL,0.35172521365852455,10.0
2023-10-01,2023-09-01,59248,TAP,0.24654750579580356,10.0
2023-10-01,2023-09-01,91907,SMCI,1.5736289575088325,10.0
2023-10-01,2023-09-01,54148,PHM,0.2760273525871976,10.0
2023-10-01,2023-09-01,19788,PLTR,0.8934907315865017,10.0
2023-10-01,2023-09-01,89781,MOH,0.22580225266603215,10.0
2023-10-01,2023-09-01,11762,ETN,0.2560189823602471,10.0
2023-10-01,2023-09-01,93089,VRSK,0.23490135191692568,10.0
2023-10-01,2023-09-01,18576,UBER,0.4507884518784263,10.0
2023-10-01,2023-09-01,93002,AVGO,0.3089005348951393,10.0
2023-10-01,2023-09-01,18267,DELL,0.7402618101119953,10.0
2023-10-01,2023-09-01,11533,FICO,0.2360087944420605,10.0
2023-10-01,2023-09-01,18224,AMR,0.6738791324326803,10.0
2023-10-01,2023-09-01,22623,CEG,0.39819727518574327,10.0
2023-10-01,2023-09-01,18911,DDOG,0.2536472893909328,10.0
2023-10-01,2023-09-01,12591,APO,0.43849284085529366,10.0
2023-10-01,2023-09-01,89244,WW,1.6868926973551406,10.0
2023-10-01,2023-09-01,16736,VST,0.4024560368051676,10.0
2023-10-01,2023-09-01,84788,AMZN,0.23071010653454313,10.0
2023-10-01,2023-09-01,92108,BX,0.240170814021386,10.0
2023-10-01,2023-09-01,75034,BKR,0.23910090413083246,10.0
2023-10-01,2023-09-01,16655,CVNA,3.288050294434149,10.0
2023-10-01,2023-09-01,23819,HAL,0.2916400067861959,10.0
